"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1341,145,"MEX","Mexico",26,"Sonora",1341,"Guaymas","Municipio","Municipality",NA,NA
1342,145,"MEX","Mexico",26,"Sonora",1342,"Hermosillo","Municipio","Municipality",NA,NA
1343,145,"MEX","Mexico",26,"Sonora",1343,"Huásabas","Municipio","Municipality",NA,"Huasabas"
1344,145,"MEX","Mexico",26,"Sonora",1344,"Huépac","Municipio","Municipality",NA,"Huepac"
1345,145,"MEX","Mexico",26,"Sonora",1345,"Huachinera","Municipio","Municipality",NA,NA
1346,145,"MEX","Mexico",26,"Sonora",1346,"Huatabampo","Municipio","Municipality",NA,NA
1347,145,"MEX","Mexico",26,"Sonora",1347,"Imuris","Municipio","Municipality",NA,NA
1348,145,"MEX","Mexico",26,"Sonora",1348,"Isla Tiburon","Municipio","Municipality",NA,NA
1349,145,"MEX","Mexico",26,"Sonora",1349,"La Colorada","Municipio","Municipality",NA,NA
1350,145,"MEX","Mexico",26,"Sonora",1350,"Magdalena","Municipio","Municipality",NA,NA
1351,145,"MEX","Mexico",26,"Sonora",1351,"Mazatán","Municipio","Municipality",NA,"Mazatan"
1352,145,"MEX","Mexico",26,"Sonora",1352,"Moctezuma","Municipio","Municipality",NA,NA
1353,145,"MEX","Mexico",26,"Sonora",1353,"Nácori Chico","Municipio","Municipality",NA,"Nacori Chico"
1354,145,"MEX","Mexico",26,"Sonora",1354,"Naco","Municipio","Municipality",NA,NA
1355,145,"MEX","Mexico",26,"Sonora",1355,"Nacozari de García","Municipio","Municipality",NA,"Nacozari de Garcia"
1356,145,"MEX","Mexico",26,"Sonora",1356,"Navojoa","Municipio","Municipality",NA,NA
1357,145,"MEX","Mexico",26,"Sonora",1357,"Nogales","Municipio","Municipality",NA,NA
1358,145,"MEX","Mexico",26,"Sonora",1358,"Onavas","Municipio","Municipality",NA,NA
1359,145,"MEX","Mexico",26,"Sonora",1359,"Opodepe","Municipio","Municipality",NA,NA
1360,145,"MEX","Mexico",26,"Sonora",1360,"Oquitoa","Municipio","Municipality",NA,NA
1361,145,"MEX","Mexico",26,"Sonora",1361,"Pitiquito","Municipio","Municipality",NA,NA
1362,145,"MEX","Mexico",26,"Sonora",1362,"Puerto Peñasco","Municipio","Municipality",NA,"Puerto Penasco"
1363,145,"MEX","Mexico",26,"Sonora",1363,"Quiriego","Municipio","Municipality",NA,NA
1364,145,"MEX","Mexico",26,"Sonora",1364,"Rayón","Municipio","Municipality",NA,"Rayon"
1365,145,"MEX","Mexico",26,"Sonora",1365,"Rosario","Municipio","Municipality",NA,NA
1366,145,"MEX","Mexico",26,"Sonora",1366,"Sáric","Municipio","Municipality",NA,"Saric"
1367,145,"MEX","Mexico",26,"Sonora",1367,"Sahuaripa","Municipio","Municipality",NA,NA
1368,145,"MEX","Mexico",26,"Sonora",1368,"San Felipe de Jesús","Municipio","Municipality",NA,"San Felipe de Jesus"
1369,145,"MEX","Mexico",26,"Sonora",1369,"San Javier","Municipio","Municipality",NA,NA
1370,145,"MEX","Mexico",26,"Sonora",1370,"San Luis Río Colorado","Municipio","Municipality",NA,"San Luis Rio Colorado"
1371,145,"MEX","Mexico",26,"Sonora",1371,"San Miguel de Horcasitas","Municipio","Municipality",NA,NA
1372,145,"MEX","Mexico",26,"Sonora",1372,"San Pedro de la Cueva","Municipio","Municipality",NA,NA
1373,145,"MEX","Mexico",26,"Sonora",1373,"Santa Ana","Municipio","Municipality",NA,NA
1374,145,"MEX","Mexico",26,"Sonora",1374,"Santa Cruz","Municipio","Municipality",NA,NA
1375,145,"MEX","Mexico",26,"Sonora",1375,"Soyopa","Municipio","Municipality",NA,NA
1376,145,"MEX","Mexico",26,"Sonora",1376,"Suaqui Grande","Municipio","Municipality",NA,NA
1377,145,"MEX","Mexico",26,"Sonora",1377,"Tepache","Municipio","Municipality",NA,NA
1378,145,"MEX","Mexico",26,"Sonora",1378,"Trincheras","Municipio","Municipality",NA,NA
1379,145,"MEX","Mexico",26,"Sonora",1379,"Tubutama","Municipio","Municipality",NA,NA
1380,145,"MEX","Mexico",26,"Sonora",1380,"Ures","Municipio","Municipality",NA,NA
1381,145,"MEX","Mexico",26,"Sonora",1381,"Villa Hidalgo","Municipio","Municipality",NA,NA
1382,145,"MEX","Mexico",26,"Sonora",1382,"Villa Pesqueira","Municipio","Municipality",NA,"Villas Pesqueira"
1383,145,"MEX","Mexico",26,"Sonora",1383,"Yécora","Municipio","Municipality",NA,"Yecora"
1384,145,"MEX","Mexico",27,"Tabasco",1384,"Balancán","Municipio","Municipality",NA,"Balancan"
1385,145,"MEX","Mexico",27,"Tabasco",1385,"Cárdenas","Municipio","Municipality",NA,NA
1386,145,"MEX","Mexico",27,"Tabasco",1386,"Catazajá","Municipio","Municipality",NA,"Catazaja"
1387,145,"MEX","Mexico",27,"Tabasco",1387,"Centla","Municipio","Municipality",NA,NA
1388,145,"MEX","Mexico",27,"Tabasco",1388,"Centro","Municipio","Municipality",NA,NA
1389,145,"MEX","Mexico",27,"Tabasco",1389,"Comalcalco","Municipio","Municipality",NA,NA
1390,145,"MEX","Mexico",27,"Tabasco",1390,"Cunduacán","Municipio","Municipality",NA,"Cunduacan"
1391,145,"MEX","Mexico",27,"Tabasco",1391,"Emiliano Zapata","Municipio","Municipality",NA,NA
1392,145,"MEX","Mexico",27,"Tabasco",1392,"Huimanguillo","Municipio","Municipality",NA,NA
1393,145,"MEX","Mexico",27,"Tabasco",1393,"Jalapa","Municipio","Municipality",NA,NA
1394,145,"MEX","Mexico",27,"Tabasco",1394,"Jalpa de Méndez","Municipio","Municipality",NA,"Jalpa de Mendez"
1395,145,"MEX","Mexico",27,"Tabasco",1395,"Jonuta","Municipio","Municipality",NA,NA
1396,145,"MEX","Mexico",27,"Tabasco",1396,"Macuspana","Municipio","Municipality",NA,NA
1397,145,"MEX","Mexico",27,"Tabasco",1397,"Nacajuca","Municipio","Municipality",NA,NA
1398,145,"MEX","Mexico",27,"Tabasco",1398,"Paraíso","Municipio","Municipality",NA,"Paraiso"
1399,145,"MEX","Mexico",27,"Tabasco",1399,"Tacotalpa","Municipio","Municipality",NA,NA
1400,145,"MEX","Mexico",27,"Tabasco",1400,"Teapa","Municipio","Municipality",NA,NA
1401,145,"MEX","Mexico",27,"Tabasco",1401,"Tenosique","Municipio","Municipality",NA,NA
1402,145,"MEX","Mexico",28,"Tamaulipas",1402,"Abasolo","Municipio","Municipality",NA,NA
1403,145,"MEX","Mexico",28,"Tamaulipas",1403,"Aldama","Municipio","Municipality",NA,NA
1404,145,"MEX","Mexico",28,"Tamaulipas",1404,"Altamira","Municipio","Municipality",NA,NA
1405,145,"MEX","Mexico",28,"Tamaulipas",1405,"Antiguo Morelos","Municipio","Municipality",NA,NA
1406,145,"MEX","Mexico",28,"Tamaulipas",1406,"Burgos","Municipio","Municipality",NA,NA
1407,145,"MEX","Mexico",28,"Tamaulipas",1407,"Bustamante","Municipio","Municipality",NA,NA
1408,145,"MEX","Mexico",28,"Tamaulipas",1408,"Camargo","Municipio","Municipality",NA,NA
1409,145,"MEX","Mexico",28,"Tamaulipas",1409,"Casas","Municipio","Municipality",NA,NA
1410,145,"MEX","Mexico",28,"Tamaulipas",1410,"Ciudad Madero","Municipio","Municipality",NA,NA
1411,145,"MEX","Mexico",28,"Tamaulipas",1411,"Cruillas","Municipio","Municipality",NA,NA
1412,145,"MEX","Mexico",28,"Tamaulipas",1412,"El Mante","Municipio","Municipality",NA,NA
1413,145,"MEX","Mexico",28,"Tamaulipas",1413,"Güémez","Municipio","Municipality",NA,"Guemez"
1414,145,"MEX","Mexico",28,"Tamaulipas",1414,"Gómez Farias","Municipio","Municipality",NA,"Gomez Farias"
1415,145,"MEX","Mexico",28,"Tamaulipas",1415,"González","Municipio","Municipality",NA,"Gonzalez"
1416,145,"MEX","Mexico",28,"Tamaulipas",1416,"Guerrero","Municipio","Municipality",NA,NA
1417,145,"MEX","Mexico",28,"Tamaulipas",1417,"Gustavo Díaz Ordáz","Municipio","Municipality",NA,"Gustavo Diaz Ordaz"
1418,145,"MEX","Mexico",28,"Tamaulipas",1418,"Hidalgo","Municipio","Municipality",NA,NA
1419,145,"MEX","Mexico",28,"Tamaulipas",1419,"Jaumave","Municipio","Municipality",NA,NA
1420,145,"MEX","Mexico",28,"Tamaulipas",1420,"Jiménez","Municipio","Municipality",NA,"Jimenez"
1421,145,"MEX","Mexico",28,"Tamaulipas",1421,"Llera","Municipio","Municipality",NA,NA
1422,145,"MEX","Mexico",28,"Tamaulipas",1422,"Méndez","Municipio","Municipality",NA,"Mendez"
1423,145,"MEX","Mexico",28,"Tamaulipas",1423,"Mainero","Municipio","Municipality",NA,NA
1424,145,"MEX","Mexico",28,"Tamaulipas",1424,"Matamoros","Municipio","Municipality",NA,NA
1425,145,"MEX","Mexico",28,"Tamaulipas",1425,"Mier","Municipio","Municipality",NA,NA
1426,145,"MEX","Mexico",28,"Tamaulipas",1426,"Miguel Alemán","Municipio","Municipality",NA,"Miguel Aleman"
1427,145,"MEX","Mexico",28,"Tamaulipas",1427,"Miquihuana","Municipio","Municipality",NA,NA
1428,145,"MEX","Mexico",28,"Tamaulipas",1428,"Nuevo Laredo","Municipio","Municipality",NA,NA
1429,145,"MEX","Mexico",28,"Tamaulipas",1429,"Nuevo Morelos","Municipio","Municipality",NA,NA
1430,145,"MEX","Mexico",28,"Tamaulipas",1430,"Ocampo","Municipio","Municipality",NA,NA
1431,145,"MEX","Mexico",28,"Tamaulipas",1431,"Padilla","Municipio","Municipality",NA,NA
1432,145,"MEX","Mexico",28,"Tamaulipas",1432,"Palmillas","Municipio","Municipality",NA,NA
1433,145,"MEX","Mexico",28,"Tamaulipas",1433,"Río Bravo","Municipio","Municipality",NA,"Rio Bravo"
1434,145,"MEX","Mexico",28,"Tamaulipas",1434,"Reynosa","Municipio","Municipality",NA,NA
1435,145,"MEX","Mexico",28,"Tamaulipas",1435,"San Carlos","Municipio","Municipality",NA,NA
1436,145,"MEX","Mexico",28,"Tamaulipas",1436,"San Fernando","Municipio","Municipality",NA,NA
1437,145,"MEX","Mexico",28,"Tamaulipas",1437,"San Nicolás","Municipio","Municipality",NA,NA
1438,145,"MEX","Mexico",28,"Tamaulipas",1438,"Soto La Marina","Municipio","Municipality",NA,NA
1439,145,"MEX","Mexico",28,"Tamaulipas",1439,"Tampico","Municipio","Municipality",NA,NA
1440,145,"MEX","Mexico",28,"Tamaulipas",1440,"Tula","Municipio","Municipality",NA,NA
1441,145,"MEX","Mexico",28,"Tamaulipas",1441,"Valle Hermoso","Municipio","Municipality",NA,NA
1442,145,"MEX","Mexico",28,"Tamaulipas",1442,"Victoria","Municipio","Municipality",NA,NA
1443,145,"MEX","Mexico",28,"Tamaulipas",1443,"Villagrán","Municipio","Municipality",NA,NA
1444,145,"MEX","Mexico",28,"Tamaulipas",1444,"Xicoténcatl","Municipio","Municipality",NA,"Xicotencatl"
1445,145,"MEX","Mexico",29,"Tlaxcala",1445,"Acuamanala de Miguel Hidalgo","Municipio","Municipality",NA,NA
1446,145,"MEX","Mexico",29,"Tlaxcala",1446,"Altzayanca","Municipio","Municipality",NA,"Atlzayanga"
1447,145,"MEX","Mexico",29,"Tlaxcala",1447,"Amaxac de Guerrero","Municipio","Municipality",NA,NA
1448,145,"MEX","Mexico",29,"Tlaxcala",1448,"Apetatitlán de Antonio Carvajal","Municipio","Municipality",NA,"Apetatitlan de Antonio Carbajal"
1449,145,"MEX","Mexico",29,"Tlaxcala",1449,"Apizaco","Municipio","Municipality",NA,NA
1450,145,"MEX","Mexico",29,"Tlaxcala",1450,"Atlangatepec","Municipio","Municipality",NA,NA
1451,145,"MEX","Mexico",29,"Tlaxcala",1451,"Calpulalpan","Municipio","Municipality",NA,NA
1452,145,"MEX","Mexico",29,"Tlaxcala",1452,"Chiautempan","Municipio","Municipality",NA,NA
1453,145,"MEX","Mexico",29,"Tlaxcala",1453,"Contla de Juan Cuamatzi","Municipio","Municipality",NA,NA
1454,145,"MEX","Mexico",29,"Tlaxcala",1454,"Cuapiaxtla","Municipio","Municipality",NA,NA
1455,145,"MEX","Mexico",29,"Tlaxcala",1455,"Cuaxomulco","Municipio","Municipality",NA,NA
1456,145,"MEX","Mexico",29,"Tlaxcala",1456,"El Carmen Tequexquitla","Municipio","Municipality",NA,NA
1457,145,"MEX","Mexico",29,"Tlaxcala",1457,"Españita","Municipio","Municipality",NA,"Espanita"
1458,145,"MEX","Mexico",29,"Tlaxcala",1458,"Huamantla","Municipio","Municipality",NA,NA
1459,145,"MEX","Mexico",29,"Tlaxcala",1459,"Hueyotlipan","Municipio","Municipality",NA,NA
1460,145,"MEX","Mexico",29,"Tlaxcala",1460,"Ixtacuixtla de Mariano Matamoros","Municipio","Municipality",NA,"Ixtacuixtla de Mariano Matamaro"
1461,145,"MEX","Mexico",29,"Tlaxcala",1461,"Ixtenco","Municipio","Municipality",NA,NA
1462,145,"MEX","Mexico",29,"Tlaxcala",1462,"Mazatecochco de José María Morelos","Municipio","Municipality",NA,"Mazatecochco de Jose Mar Morelo"
1463,145,"MEX","Mexico",29,"Tlaxcala",1463,"Muñoz de Domingo Arenas","Municipio","Municipality",NA,"Munoz de Domingo Arenas"
1464,145,"MEX","Mexico",29,"Tlaxcala",1464,"Nanacamilpa de Mariano Arista","Municipio","Municipality",NA,NA
1465,145,"MEX","Mexico",29,"Tlaxcala",1465,"Natívitas","Municipio","Municipality",NA,"Nativitas"
1466,145,"MEX","Mexico",29,"Tlaxcala",1466,"Panotla","Municipio","Municipality",NA,NA
1467,145,"MEX","Mexico",29,"Tlaxcala",1467,"Papalotla de Xicohténcatl","Municipio","Municipality",NA,"Papalotla de Xicohtencatl"
1468,145,"MEX","Mexico",29,"Tlaxcala",1468,"San Pablo del Monte","Municipio","Municipality",NA,NA
1469,145,"MEX","Mexico",29,"Tlaxcala",1469,"Sanctórum de Lázaro Cárdenas","Municipio","Municipality",NA,NA
1470,145,"MEX","Mexico",29,"Tlaxcala",1470,"Santa Cruz Tlaxcala","Municipio","Municipality",NA,NA
1471,145,"MEX","Mexico",29,"Tlaxcala",1471,"Tenancingo","Municipio","Municipality",NA,NA
1472,145,"MEX","Mexico",29,"Tlaxcala",1472,"Teolocholco","Municipio","Municipality",NA,NA
1473,145,"MEX","Mexico",29,"Tlaxcala",1473,"Tepetitla de Lardizábal","Municipio","Municipality",NA,NA
1474,145,"MEX","Mexico",29,"Tlaxcala",1474,"Tepeyanco","Municipio","Municipality",NA,NA
1475,145,"MEX","Mexico",29,"Tlaxcala",1475,"Terrenate","Municipio","Municipality",NA,NA
1476,145,"MEX","Mexico",29,"Tlaxcala",1476,"Tetla de la Solidaridad","Municipio","Municipality",NA,"Tetla"
1477,145,"MEX","Mexico",29,"Tlaxcala",1477,"Tetlatlahuca","Municipio","Municipality",NA,NA
1478,145,"MEX","Mexico",29,"Tlaxcala",1478,"Tlaxcala","Municipio","Municipality",NA,NA
1479,145,"MEX","Mexico",29,"Tlaxcala",1479,"Tlaxco","Municipio","Municipality",NA,NA
1480,145,"MEX","Mexico",29,"Tlaxcala",1480,"Tocatlán","Municipio","Municipality",NA,"Tocatlan"
1481,145,"MEX","Mexico",29,"Tlaxcala",1481,"Totolac","Municipio","Municipality",NA,NA
1482,145,"MEX","Mexico",29,"Tlaxcala",1482,"Tzompantepec","Municipio","Municipality",NA,NA
1483,145,"MEX","Mexico",29,"Tlaxcala",1483,"Xaloztoc","Municipio","Municipality",NA,NA
1484,145,"MEX","Mexico",29,"Tlaxcala",1484,"Xaltocan","Municipio","Municipality",NA,NA
1485,145,"MEX","Mexico",29,"Tlaxcala",1485,"Xicohtzinco","Municipio","Municipality",NA,"Xicotzingo"
1486,145,"MEX","Mexico",29,"Tlaxcala",1486,"Yauhquemecan","Municipio","Municipality",NA,"Yauhquemehcan"
1487,145,"MEX","Mexico",29,"Tlaxcala",1487,"Zacatelco","Municipio","Municipality",NA,NA
1488,145,"MEX","Mexico",29,"Tlaxcala",1488,"Zitlaltepec de Trinidad Sánchez Santos","Municipio","Municipality",NA,"Zitlaltepec de Trinidad S. Santos"
1489,145,"MEX","Mexico",30,"Veracruz",1489,"Ángel R. Cabada","Municipio","Municipality",NA,"Angel R. Cabada"
1490,145,"MEX","Mexico",30,"Veracruz",1490,"Acajete","Municipio","Municipality",NA,NA
1491,145,"MEX","Mexico",30,"Veracruz",1491,"Acatlán","Municipio","Municipality",NA,"Acatlan"
1492,145,"MEX","Mexico",30,"Veracruz",1492,"Acayucan","Municipio","Municipality",NA,NA
1493,145,"MEX","Mexico",30,"Veracruz",1493,"Actopan","Municipio","Municipality",NA,NA
1494,145,"MEX","Mexico",30,"Veracruz",1494,"Acula","Municipio","Municipality",NA,NA
1495,145,"MEX","Mexico",30,"Veracruz",1495,"Acultzingo","Municipio","Municipality",NA,NA
1496,145,"MEX","Mexico",30,"Veracruz",1496,"Alpatláhuac","Municipio","Municipality",NA,"Alpatlahuac"
1497,145,"MEX","Mexico",30,"Veracruz",1497,"Alto Lucero de Gutiérrez Barrios","Municipio","Municipality",NA,"Alto Lucero"
1498,145,"MEX","Mexico",30,"Veracruz",1498,"Altotonga","Municipio","Municipality",NA,NA
1499,145,"MEX","Mexico",30,"Veracruz",1499,"Alvarado","Municipio","Municipality",NA,NA
1500,145,"MEX","Mexico",30,"Veracruz",1500,"Amatitlán de los Reyes","Municipio","Municipality",NA,"Amatlan de los Reyes"
1501,145,"MEX","Mexico",30,"Veracruz",1501,"Amatitlán","Municipio","Municipality",NA,"Amatitlan"
1502,145,"MEX","Mexico",30,"Veracruz",1502,"Amatlan Tuxpan","Municipio","Municipality",NA,NA
1503,145,"MEX","Mexico",30,"Veracruz",1503,"Apazapan","Municipio","Municipality",NA,NA
1504,145,"MEX","Mexico",30,"Veracruz",1504,"Aquila","Municipio","Municipality",NA,NA
1505,145,"MEX","Mexico",30,"Veracruz",1505,"Úrsulo Galván","Municipio","Municipality",NA,"Ursulo Galvan"
1506,145,"MEX","Mexico",30,"Veracruz",1506,"Astacinga","Municipio","Municipality",NA,NA
1507,145,"MEX","Mexico",30,"Veracruz",1507,"Atlahuilco","Municipio","Municipality",NA,NA
1508,145,"MEX","Mexico",30,"Veracruz",1508,"Atoyac","Municipio","Municipality",NA,NA
1509,145,"MEX","Mexico",30,"Veracruz",1509,"Atzacan","Municipio","Municipality",NA,NA
1510,145,"MEX","Mexico",30,"Veracruz",1510,"Atzalan","Municipio","Municipality",NA,NA
1511,145,"MEX","Mexico",30,"Veracruz",1511,"Ayahualulco","Municipio","Municipality",NA,NA
1512,145,"MEX","Mexico",30,"Veracruz",1512,"Banderilla","Municipio","Municipality",NA,NA
1513,145,"MEX","Mexico",30,"Veracruz",1513,"Benito Juárez","Municipio","Municipality",NA,NA
1514,145,"MEX","Mexico",30,"Veracruz",1514,"Boca del Río","Municipio","Municipality",NA,"Boca del Rio"
1515,145,"MEX","Mexico",30,"Veracruz",1515,"Córdoba","Municipio","Municipality",NA,"Cordoba"
1516,145,"MEX","Mexico",30,"Veracruz",1516,"Calcahualco","Municipio","Municipality",NA,NA
1517,145,"MEX","Mexico",30,"Veracruz",1517,"Camarón de Tejada","Municipio","Municipality",NA,"Camaron de Tejada"
1518,145,"MEX","Mexico",30,"Veracruz",1518,"Camerino Z. Mendoza","Municipio","Municipality",NA,NA
1519,145,"MEX","Mexico",30,"Veracruz",1519,"Carrillo Puerto","Municipio","Municipality",NA,NA
1520,145,"MEX","Mexico",30,"Veracruz",1520,"Castillo de Teayo","Municipio","Municipality",NA,NA
1521,145,"MEX","Mexico",30,"Veracruz",1521,"Catemaco","Municipio","Municipality",NA,NA
1522,145,"MEX","Mexico",30,"Veracruz",1522,"Cazones de Herrera","Municipio","Municipality",NA,NA
1523,145,"MEX","Mexico",30,"Veracruz",1523,"Cerro Azul","Municipio","Municipality",NA,NA
1524,145,"MEX","Mexico",30,"Veracruz",1524,"Chacaltianguis","Municipio","Municipality",NA,NA
1525,145,"MEX","Mexico",30,"Veracruz",1525,"Chalma","Municipio","Municipality",NA,NA
1526,145,"MEX","Mexico",30,"Veracruz",1526,"Chiconamel","Municipio","Municipality",NA,NA
1527,145,"MEX","Mexico",30,"Veracruz",1527,"Chiconquiaco","Municipio","Municipality",NA,NA
1528,145,"MEX","Mexico",30,"Veracruz",1528,"Chicontepec","Municipio","Municipality",NA,NA
1529,145,"MEX","Mexico",30,"Veracruz",1529,"Chinameca","Municipio","Municipality",NA,NA
1530,145,"MEX","Mexico",30,"Veracruz",1530,"Chinampa de Gorostiza","Municipio","Municipality",NA,NA
1531,145,"MEX","Mexico",30,"Veracruz",1531,"Chocomán","Municipio","Municipality",NA,NA
1532,145,"MEX","Mexico",30,"Veracruz",1532,"Chontla","Municipio","Municipality",NA,NA
1533,145,"MEX","Mexico",30,"Veracruz",1533,"Chumatlán","Municipio","Municipality",NA,NA
1534,145,"MEX","Mexico",30,"Veracruz",1534,"Citlaltépetl","Municipio","Municipality",NA,NA
1535,145,"MEX","Mexico",30,"Veracruz",1535,"Coacoatzintla","Municipio","Municipality",NA,"Coatcoatzintla"
1536,145,"MEX","Mexico",30,"Veracruz",1536,"Coatepec","Municipio","Municipality",NA,NA
1537,145,"MEX","Mexico",30,"Veracruz",1537,"Coatzacoalcos","Municipio","Municipality",NA,NA
1538,145,"MEX","Mexico",30,"Veracruz",1538,"Coatzintla","Municipio","Municipality",NA,NA
1539,145,"MEX","Mexico",30,"Veracruz",1539,"Coetzala","Municipio","Municipality",NA,NA
1540,145,"MEX","Mexico",30,"Veracruz",1540,"Colipa","Municipio","Municipality",NA,NA
1541,145,"MEX","Mexico",30,"Veracruz",1541,"Comapa","Municipio","Municipality",NA,NA
1542,145,"MEX","Mexico",30,"Veracruz",1542,"Cosamaloapan","Municipio","Municipality",NA,NA
1543,145,"MEX","Mexico",30,"Veracruz",1543,"Cosautlán de Carvajal","Municipio","Municipality",NA,"Cosautlan de Carvajal"
1544,145,"MEX","Mexico",30,"Veracruz",1544,"Coscomatepec","Municipio","Municipality",NA,NA
1545,145,"MEX","Mexico",30,"Veracruz",1545,"Cosoleacaque","Municipio","Municipality",NA,NA
1546,145,"MEX","Mexico",30,"Veracruz",1546,"Cotaxtla","Municipio","Municipality",NA,NA
1547,145,"MEX","Mexico",30,"Veracruz",1547,"Coxquihi","Municipio","Municipality",NA,"Coxquihui"
1548,145,"MEX","Mexico",30,"Veracruz",1548,"Coyutla","Municipio","Municipality",NA,NA
1549,145,"MEX","Mexico",30,"Veracruz",1549,"Cuichapa","Municipio","Municipality",NA,NA
1550,145,"MEX","Mexico",30,"Veracruz",1550,"Cuitláhuac","Municipio","Municipality",NA,"Cuitlahuac"
1551,145,"MEX","Mexico",30,"Veracruz",1551,"Emiliano Zapata","Municipio","Municipality",NA,NA
1552,145,"MEX","Mexico",30,"Veracruz",1552,"Espinal","Municipio","Municipality",NA,NA
1553,145,"MEX","Mexico",30,"Veracruz",1553,"Filomeno Mata","Municipio","Municipality",NA,NA
1554,145,"MEX","Mexico",30,"Veracruz",1554,"Fortín","Municipio","Municipality",NA,"Fortin"
1555,145,"MEX","Mexico",30,"Veracruz",1555,"Gutiérrez Zamora","Municipio","Municipality",NA,"Gutierrez Zamora"
1556,145,"MEX","Mexico",30,"Veracruz",1556,"Hidalgotitlán","Municipio","Municipality",NA,"Hidalgotitlan"
1557,145,"MEX","Mexico",30,"Veracruz",1557,"Huatusco","Municipio","Municipality",NA,NA
1558,145,"MEX","Mexico",30,"Veracruz",1558,"Huayacocotla","Municipio","Municipality",NA,NA
1559,145,"MEX","Mexico",30,"Veracruz",1559,"Hueyapan de Ocampo","Municipio","Municipality",NA,NA
1560,145,"MEX","Mexico",30,"Veracruz",1560,"Huiloapan de Cuauhtémoc","Municipio","Municipality",NA,"Huiloapan de Cuahtemoc"
1561,145,"MEX","Mexico",30,"Veracruz",1561,"Ignacio de la Llave","Municipio","Municipality",NA,NA
1562,145,"MEX","Mexico",30,"Veracruz",1562,"Ilamatlán","Municipio","Municipality",NA,"Ilamatlan"
1563,145,"MEX","Mexico",30,"Veracruz",1563,"Isla","Municipio","Municipality",NA,NA
1564,145,"MEX","Mexico",30,"Veracruz",1564,"Ixcatepec","Municipio","Municipality",NA,NA
1565,145,"MEX","Mexico",30,"Veracruz",1565,"Ixhuacán de los Reyes","Municipio","Municipality",NA,"Ixhuacan de los Reyes"
1566,145,"MEX","Mexico",30,"Veracruz",1566,"Ixhuatlán de Madero","Municipio","Municipality",NA,"Ixhuatlan de Madero"
1567,145,"MEX","Mexico",30,"Veracruz",1567,"Ixhuatlán del Café","Municipio","Municipality",NA,"Ixhuatlan del Cafe"
1568,145,"MEX","Mexico",30,"Veracruz",1568,"Ixhuatlán del Sureste","Municipio","Municipality",NA,"Ixhuatlan del Sureste"
1569,145,"MEX","Mexico",30,"Veracruz",1569,"Ixhuatlancillo","Municipio","Municipality",NA,NA
1570,145,"MEX","Mexico",30,"Veracruz",1570,"Ixmatlahuacan","Municipio","Municipality",NA,NA
1571,145,"MEX","Mexico",30,"Veracruz",1571,"Ixtaczoquitlán","Municipio","Municipality",NA,"Ixtaczoquitlan"
1572,145,"MEX","Mexico",30,"Veracruz",1572,"Jáltipan","Municipio","Municipality",NA,"Jaltipan"
1573,145,"MEX","Mexico",30,"Veracruz",1573,"Jalancingo","Municipio","Municipality",NA,"Jalacingo"
1574,145,"MEX","Mexico",30,"Veracruz",1574,"Jalcomulco","Municipio","Municipality",NA,NA
1575,145,"MEX","Mexico",30,"Veracruz",1575,"Jamapa","Municipio","Municipality",NA,NA
1576,145,"MEX","Mexico",30,"Veracruz",1576,"Jesús Carranza","Municipio","Municipality",NA,"Jesus Carranza"
1577,145,"MEX","Mexico",30,"Veracruz",1577,"Jilotepec","Municipio","Municipality",NA,NA
1578,145,"MEX","Mexico",30,"Veracruz",1578,"José Azueta","Municipio","Municipality",NA,"Jose Azueta"
1579,145,"MEX","Mexico",30,"Veracruz",1579,"Juan Rodríguez Clara","Municipio","Municipality",NA,"Juan Rodriguez Clara"
1580,145,"MEX","Mexico",30,"Veracruz",1580,"Juchique de Ferrer","Municipio","Municipality",NA,NA
1581,145,"MEX","Mexico",30,"Veracruz",1581,"La Antigua","Municipio","Municipality",NA,NA
1582,145,"MEX","Mexico",30,"Veracruz",1582,"La Perla","Municipio","Municipality",NA,NA
1583,145,"MEX","Mexico",30,"Veracruz",1583,"Landero y Coss","Municipio","Municipality",NA,"Ladero y Coss"
1584,145,"MEX","Mexico",30,"Veracruz",1584,"Las Choapas","Municipio","Municipality",NA,NA
1585,145,"MEX","Mexico",30,"Veracruz",1585,"Las Minas","Municipio","Municipality",NA,NA
1586,145,"MEX","Mexico",30,"Veracruz",1586,"Las Vigas de Ramírez","Municipio","Municipality",NA,"Las Vigas de Ramirez"
1587,145,"MEX","Mexico",30,"Veracruz",1587,"Lerdo de Tejada","Municipio","Municipality",NA,NA
1588,145,"MEX","Mexico",30,"Veracruz",1588,"Los Reyes","Municipio","Municipality",NA,NA
1589,145,"MEX","Mexico",30,"Veracruz",1589,"Magdalena","Municipio","Municipality",NA,NA
1590,145,"MEX","Mexico",30,"Veracruz",1590,"Maltrata","Municipio","Municipality",NA,NA
1591,145,"MEX","Mexico",30,"Veracruz",1591,"Manlio Fabio Altamirano","Municipio","Municipality",NA,"Manlio Fabio Altamiro"
1592,145,"MEX","Mexico",30,"Veracruz",1592,"Mariano Escobedo","Municipio","Municipality",NA,NA
1593,145,"MEX","Mexico",30,"Veracruz",1593,"Martínez de la Torre","Municipio","Municipality",NA,"Martinez de la Torre"
